File,Output_folder,Experiment,MS_Plate,Fraction,Parameter_group,PTM,Reference_channel,File_order,Compound_order,Project,Comments
5171_D09_058614_S00_U40_TMT11_R1,Batch29_FP_MASTER_chordoma,Batch29_FP_MASTER_chordoma,5171,40,0,FALSE,,40,,Pilot,
5171_D08_058614_S00_U41_TMT11_R1,Batch29_FP_MASTER_chordoma,Batch29_FP_MASTER_chordoma,5171,41,0,FALSE,,41,,Pilot,
5171_D07_058614_S00_U42_TMT11_R1,Batch29_FP_MASTER_chordoma,Batch29_FP_MASTER_chordoma,5171,42,0,FALSE,,42,,Pilot,
5171_D06_058614_S00_U43_TMT11_R1,Batch29_FP_MASTER_chordoma,Batch29_FP_MASTER_chordoma,5171,43,0,FALSE,,43,,Pilot,
5171_D05_058614_S00_U44_TMT11_R1,Batch29_FP_MASTER_chordoma,Batch29_FP_MASTER_chordoma,5171,44,0,FALSE,,44,,Pilot,
5171_D04_058614_S00_U45_TMT11_R1,Batch29_FP_MASTER_chordoma,Batch29_FP_MASTER_chordoma,5171,45,0,FALSE,,45,,Pilot,
5171_D03_058614_S00_U46_TMT11_R1,Batch29_FP_MASTER_chordoma,Batch29_FP_MASTER_chordoma,5171,46,0,FALSE,,46,,Pilot,
5171_D02_058614_S00_U47_TMT11_R1,Batch29_FP_MASTER_chordoma,Batch29_FP_MASTER_chordoma,5171,47,0,FALSE,,47,,Pilot,
5171_D01_058614_S00_U48_TMT11_R1,Batch29_FP_MASTER_chordoma,Batch29_FP_MASTER_chordoma,5171,48,0,FALSE,,48,,Pilot,
5171_A10_058614_S00_U10_TMT11_R1,Batch29_var_MASTER_chordoma,Batch29_var_MASTER_chordoma,5171,10,0,FALSE,,10,,Pilot,
5171_D09_058614_S00_U40_TMT11_R1,Batch29_var_MASTER_chordoma,Batch29_var_MASTER_chordoma,5171,40,0,FALSE,,40,,Pilot,
5127_B02_058248_S00_U01_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,1,1,TRUE,,1,,Patients,
5127_C02_058248_S00_U02_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,2,1,TRUE,,2,,Patients,
5127_D02_058248_S00_U03_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,3,1,TRUE,,3,,Patients,
5127_E02_058248_S00_U04_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,4,1,TRUE,,4,,Patients,
5127_F02_058248_S00_U05_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,5,1,TRUE,,5,,Patients,
5127_G02_058248_S00_U06_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,6,1,TRUE,,6,,Patients,
5127_B03_058248_S00_U07_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,7,1,TRUE,,7,,Patients,
5127_C03_058248_S00_U08_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,8,1,TRUE,,8,,Patients,
5127_D03_058248_S00_U09_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,9,1,TRUE,,9,,Patients,
5127_E03_058248_S00_U10_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,10,1,TRUE,,10,,Patients,
5127_F03_058248_S00_U11_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,11,1,TRUE,,11,,Patients,
5127_G03_058248_S00_U12_I00_TMT11_R1,Batch28_PP_MASTER_redo,Batch28_PP_MASTER_redo,5127,12,1,TRUE,,12,,Patients,
5139_E01_058298_S00_U01_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,1,0,FALSE,,1,,100ProtFDR,
5139_E02_058298_S00_U02_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,2,0,FALSE,,2,,100ProtFDR,
5139_E03_058298_S00_U03_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,3,0,FALSE,,3,,100ProtFDR,
5139_E04_058298_S00_U04_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,4,0,FALSE,,4,,100ProtFDR,
5139_E05_058298_S00_U05_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,5,0,FALSE,,5,,100ProtFDR,
5139_E06_058298_S00_U06_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,6,0,FALSE,,6,,100ProtFDR,
5139_E07_058298_S00_U07_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,7,0,FALSE,,7,,100ProtFDR,
5139_E08_058298_S00_U08_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,8,0,FALSE,,8,,100ProtFDR,
5139_E09_058298_S00_U09_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,9,0,FALSE,,9,,100ProtFDR,
5139_E10_058298_S00_U10_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,10,0,FALSE,,10,,100ProtFDR,
5139_E11_058298_S00_U11_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,11,0,FALSE,,11,,100ProtFDR,
5139_E12_058298_S00_U12_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,12,0,FALSE,,12,,100ProtFDR,
5139_F12_058298_S00_U13_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,13,0,FALSE,,13,,100ProtFDR,
5139_F11_058298_S00_U14_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,14,0,FALSE,,14,,100ProtFDR,
5139_F10_058298_S00_U15_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,15,0,FALSE,,15,,100ProtFDR,
5139_F09_058298_S00_U16_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,16,0,FALSE,,16,,100ProtFDR,
5139_F08_058298_S00_U17_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,17,0,FALSE,,17,,100ProtFDR,
5139_F07_058298_S00_U18_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,18,0,FALSE,,18,,100ProtFDR,
5139_F06_058298_S00_U19_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,19,0,FALSE,,19,,100ProtFDR,
5139_F05_058298_S00_U20_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,20,0,FALSE,,20,,100ProtFDR,
5139_F04_058298_S00_U21_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,21,0,FALSE,,21,,100ProtFDR,
5139_F03_058298_S00_U22_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,22,0,FALSE,,22,,100ProtFDR,
5139_F02_058298_S00_U23_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,23,0,FALSE,,23,,100ProtFDR,
5139_F01_058298_S00_U24_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,24,0,FALSE,,24,,100ProtFDR,
5139_G01_058298_S00_U25_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,25,0,FALSE,,25,,100ProtFDR,
5139_G02_058298_S00_U26_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,26,0,FALSE,,26,,100ProtFDR,
5139_G03_058298_S00_U27_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,27,0,FALSE,,27,,100ProtFDR,
5139_G04_058298_S00_U28_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,28,0,FALSE,,28,,100ProtFDR,
5139_G05_058298_S00_U29_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,29,0,FALSE,,29,,100ProtFDR,
5139_G06_058298_S00_U30_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,30,0,FALSE,,30,,100ProtFDR,
5139_G07_058298_S00_U31_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,31,0,FALSE,,31,,100ProtFDR,
5139_G08_058298_S00_U32_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,32,0,FALSE,,32,,100ProtFDR,
5139_G09_058298_S00_U33_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,33,0,FALSE,,33,,100ProtFDR,
5139_G10_058298_S00_U34_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,34,0,FALSE,,34,,100ProtFDR,
5139_G11_058298_S00_U35_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,35,0,FALSE,,35,,100ProtFDR,
5139_G12_058298_S00_U36_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,36,0,FALSE,,36,,100ProtFDR,
5139_H12_058298_S00_U37_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,37,0,FALSE,,37,,100ProtFDR,
5139_H11_058298_S00_U38_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,38,0,FALSE,,38,,100ProtFDR,
5139_H10_058298_S00_U39_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,39,0,FALSE,,39,,100ProtFDR,
5139_H09_058298_S00_U40_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,40,0,FALSE,,40,,100ProtFDR,
5139_H08_058298_S00_U41_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,41,0,FALSE,,41,,100ProtFDR,
5139_H07_058298_S00_U42_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,42,0,FALSE,,42,,100ProtFDR,
5139_H06_058298_S00_U43_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,43,0,FALSE,,43,,100ProtFDR,
5139_H05_058298_S00_U44_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,44,0,FALSE,,44,,100ProtFDR,
5139_H04_058298_S00_U45_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,45,0,FALSE,,45,,100ProtFDR,
5139_H03_058298_S00_U46_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,46,0,FALSE,,46,,100ProtFDR,
5139_H02_058298_S00_U47_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,47,0,FALSE,,47,,100ProtFDR,
5139_H01_058298_S00_U48_TMT11_R1,Batch11_FP_MASTER_redo,Batch11_FP_MASTER_redo,5139,48,0,FALSE,,48,,100ProtFDR,
5139_A01_058297_S00_U01_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,1,0,FALSE,,1,,100ProtFDR,
5139_A02_058297_S00_U02_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,2,0,FALSE,,2,,100ProtFDR,
5139_A03_058297_S00_U03_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,3,0,FALSE,,3,,100ProtFDR,
5139_A04_058297_S00_U04_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,4,0,FALSE,,4,,100ProtFDR,
5139_A05_058297_S00_U05_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,5,0,FALSE,,5,,100ProtFDR,
5139_A06_058297_S00_U06_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,6,0,FALSE,,6,,100ProtFDR,
5139_A07_058297_S00_U07_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,7,0,FALSE,,7,,100ProtFDR,
5139_A08_058297_S00_U08_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,8,0,FALSE,,8,,100ProtFDR,
5139_A09_058297_S00_U09_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,9,0,FALSE,,9,,100ProtFDR,
5139_A10_058297_S00_U10_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,10,0,FALSE,,10,,100ProtFDR,
5139_A11_058297_S00_U11_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,11,0,FALSE,,11,,100ProtFDR,
5139_A12_058297_S00_U12_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,12,0,FALSE,,12,,100ProtFDR,
5139_B12_058297_S00_U13_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,13,0,FALSE,,13,,100ProtFDR,
5139_B11_058297_S00_U14_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,14,0,FALSE,,14,,100ProtFDR,
5139_B10_058297_S00_U15_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,15,0,FALSE,,15,,100ProtFDR,
5139_B09_058297_S00_U16_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,16,0,FALSE,,16,,100ProtFDR,
5139_B08_058297_S00_U17_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,17,0,FALSE,,17,,100ProtFDR,
5139_B07_058297_S00_U18_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,18,0,FALSE,,18,,100ProtFDR,
5139_B06_058297_S00_U19_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,19,0,FALSE,,19,,100ProtFDR,
5139_B05_058297_S00_U20_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,20,0,FALSE,,20,,100ProtFDR,
5139_B04_058297_S00_U21_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,21,0,FALSE,,21,,100ProtFDR,
5139_B03_058297_S00_U22_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,22,0,FALSE,,22,,100ProtFDR,
5139_B02_058297_S00_U23_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,23,0,FALSE,,23,,100ProtFDR,
5139_B01_058297_S00_U24_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,24,0,FALSE,,24,,100ProtFDR,
5139_C01_058297_S00_U25_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,25,0,FALSE,,25,,100ProtFDR,
5139_C02_058297_S00_U26_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,26,0,FALSE,,26,,100ProtFDR,
5139_C03_058297_S00_U27_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,27,0,FALSE,,27,,100ProtFDR,
5139_C04_058297_S00_U28_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,28,0,FALSE,,28,,100ProtFDR,
5139_C05_058297_S00_U29_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,29,0,FALSE,,29,,100ProtFDR,
5139_C06_058297_S00_U30_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,30,0,FALSE,,30,,100ProtFDR,
5139_C07_058297_S00_U31_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,31,0,FALSE,,31,,100ProtFDR,
5139_C08_058297_S00_U32_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,32,0,FALSE,,32,,100ProtFDR,
5139_C09_058297_S00_U33_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,33,0,FALSE,,33,,100ProtFDR,
5139_C10_058297_S00_U34_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,34,0,FALSE,,34,,100ProtFDR,
5139_C11_058297_S00_U35_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,35,0,FALSE,,35,,100ProtFDR,
5139_C12_058297_S00_U36_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,36,0,FALSE,,36,,100ProtFDR,
5139_D12_058297_S00_U37_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,37,0,FALSE,,37,,100ProtFDR,
5139_D11_058297_S00_U38_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,38,0,FALSE,,38,,100ProtFDR,
5139_D10_058297_S00_U39_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,39,0,FALSE,,39,,100ProtFDR,
5139_D09_058297_S00_U40_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,40,0,FALSE,,40,,100ProtFDR,
5139_D08_058297_S00_U41_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,41,0,FALSE,,41,,100ProtFDR,
5139_D07_058297_S00_U42_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,42,0,FALSE,,42,,100ProtFDR,
5139_D06_058297_S00_U43_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,43,0,FALSE,,43,,100ProtFDR,
5139_D05_058297_S00_U44_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,44,0,FALSE,,44,,100ProtFDR,
5139_D04_058297_S00_U45_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,45,0,FALSE,,45,,100ProtFDR,
5139_D03_058297_S00_U46_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,46,0,FALSE,,46,,100ProtFDR,
5139_D02_058297_S00_U47_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,47,0,FALSE,,47,,100ProtFDR,
5139_D01_058297_S00_U48_TMT11_R1,Batch10_FP_MASTER_redo,Batch10_FP_MASTER_redo,5139,48,0,FALSE,,48,,100ProtFDR,
5138_E01_058296_S00_U01_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,1,0,FALSE,,1,,100ProtFDR,
5138_E02_058296_S00_U02_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,2,0,FALSE,,2,,100ProtFDR,
5138_E03_058296_S00_U03_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,3,0,FALSE,,3,,100ProtFDR,
5138_E04_058296_S00_U04_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,4,0,FALSE,,4,,100ProtFDR,
5138_E05_058296_S00_U05_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,5,0,FALSE,,5,,100ProtFDR,
5138_E06_058296_S00_U06_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,6,0,FALSE,,6,,100ProtFDR,
5138_E07_058296_S00_U07_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,7,0,FALSE,,7,,100ProtFDR,
5138_E08_058296_S00_U08_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,8,0,FALSE,,8,,100ProtFDR,
5138_E09_058296_S00_U09_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,9,0,FALSE,,9,,100ProtFDR,
5138_E10_058296_S00_U10_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,10,0,FALSE,,10,,100ProtFDR,
5138_E11_058296_S00_U11_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,11,0,FALSE,,11,,100ProtFDR,
5138_E12_058296_S00_U12_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,12,0,FALSE,,12,,100ProtFDR,
5138_F12_058296_S00_U13_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,13,0,FALSE,,13,,100ProtFDR,
5138_F11_058296_S00_U14_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,14,0,FALSE,,14,,100ProtFDR,
5138_F10_058296_S00_U15_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,15,0,FALSE,,15,,100ProtFDR,
5138_F09_058296_S00_U16_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,16,0,FALSE,,16,,100ProtFDR,
5138_F08_058296_S00_U17_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,17,0,FALSE,,17,,100ProtFDR,
5138_F07_058296_S00_U18_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,18,0,FALSE,,18,,100ProtFDR,
5138_F06_058296_S00_U19_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,19,0,FALSE,,19,,100ProtFDR,
5138_F05_058296_S00_U20_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,20,0,FALSE,,20,,100ProtFDR,
5138_F04_058296_S00_U21_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,21,0,FALSE,,21,,100ProtFDR,
5138_F03_058296_S00_U22_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,22,0,FALSE,,22,,100ProtFDR,
5138_F02_058296_S00_U23_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,23,0,FALSE,,23,,100ProtFDR,
5138_F01_058296_S00_U24_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,24,0,FALSE,,24,,100ProtFDR,
5138_G01_058296_S00_U25_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,25,0,FALSE,,25,,100ProtFDR,
5138_G02_058296_S00_U26_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,26,0,FALSE,,26,,100ProtFDR,
5138_G03_058296_S00_U27_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,27,0,FALSE,,27,,100ProtFDR,
5138_G04_058296_S00_U28_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,28,0,FALSE,,28,,100ProtFDR,
5138_G05_058296_S00_U29_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,29,0,FALSE,,29,,100ProtFDR,
5138_G06_058296_S00_U30_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,30,0,FALSE,,30,,100ProtFDR,
5138_G07_058296_S00_U31_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,31,0,FALSE,,31,,100ProtFDR,
5138_G08_058296_S00_U32_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,32,0,FALSE,,32,,100ProtFDR,
5138_G09_058296_S00_U33_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,33,0,FALSE,,33,,100ProtFDR,
5138_G10_058296_S00_U34_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,34,0,FALSE,,34,,100ProtFDR,
5138_G11_058296_S00_U35_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,35,0,FALSE,,35,,100ProtFDR,
5138_G12_058296_S00_U36_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,36,0,FALSE,,36,,100ProtFDR,
5138_H12_058296_S00_U37_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,37,0,FALSE,,37,,100ProtFDR,
5138_H11_058296_S00_U38_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,38,0,FALSE,,38,,100ProtFDR,
5138_H10_058296_S00_U39_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,39,0,FALSE,,39,,100ProtFDR,
5138_H09_058296_S00_U40_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,40,0,FALSE,,40,,100ProtFDR,
5138_H08_058296_S00_U41_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,41,0,FALSE,,41,,100ProtFDR,
5138_H07_058296_S00_U42_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,42,0,FALSE,,42,,100ProtFDR,
5138_H06_058296_S00_U43_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,43,0,FALSE,,43,,100ProtFDR,
5138_H05_058296_S00_U44_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,44,0,FALSE,,44,,100ProtFDR,
5138_H04_058296_S00_U45_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,45,0,FALSE,,45,,100ProtFDR,
5138_H03_058296_S00_U46_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,46,0,FALSE,,46,,100ProtFDR,
5138_H02_058296_S00_U47_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,47,0,FALSE,,47,,100ProtFDR,
5138_H01_058296_S00_U48_TMT11_R1,Batch9_FP_MASTER_redo,Batch9_FP_MASTER_redo,5138,48,0,FALSE,,48,,100ProtFDR,
5138_A01_058295_S00_U01_TMT11_R1,Batch8_FP_MASTER_redo,Batch8_FP_MASTER_redo,5138,1,0,FALSE,,1,,100ProtFDR,
5138_A02_058295_S00_U02_TMT11_R1,Batch8_FP_MASTER_redo,Batch8_FP_MASTER_redo,5138,2,0,FALSE,,2,,100ProtFDR,
5138_A03_058295_S00_U03_TMT11_R1,Batch8_FP_MASTER_redo,Batch8_FP_MASTER_redo,5138,3,0,FALSE,,3,,100ProtFDR,
5138_A04_058295_S00_U04_TMT11_R1,Batch8_FP_MASTER_redo,Batch8_FP_MASTER_redo,5138,4,0,FALSE,,4,,100ProtFDR,
5138_A05_058295_S00_U05_TMT11_R1,Batch8_FP_MASTER_redo,Batch8_FP_MASTER_redo,5138,5,0,FALSE,,5,,100ProtFDR,
5138_A06_058295_S00_U06_TMT11_R1,Batch8_FP_MASTER_redo,Batch8_FP_MASTER_redo,5138,6,0,FALSE,,6,,100ProtFDR,
5138_A07_058295_S00_U07_TMT11_R1,Batch8_FP_MASTER_redo,Batch8_FP_MASTER_redo,5138,7,0,FALSE,,7,,100ProtFDR,
